text,URL,label,url_length,has_ip_address,dot_count,https_flag,subdomain_count
"Welcome to our website, user 3976",https://www.legit3976.com/login,0,31,0,2,1,1
"Welcome to our website, user 2130",https://www.legit2130.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 78",http://192.168.78.78/login.php,1,30,1,4,0,3
"Welcome to our website, user 456",https://www.legit456.com/login,0,30,0,2,1,1
"Your account has been compromised, click here 582",http://192.168.72.72/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 175",http://192.168.175.175/login.php,1,32,1,4,0,3
"Welcome to our website, user 1950",https://www.legit1950.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 372",http://192.168.117.117/login.php,1,32,1,4,0,3
"Welcome to our website, user 689",https://www.legit689.com/login,0,30,0,2,1,1
"Your account has been compromised, click here 3852",http://192.168.27.27/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 1525",http://192.168.250.250/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 4821",http://192.168.231.231/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 1488",http://192.168.213.213/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 1921",http://192.168.136.136/login.php,1,32,1,4,0,3
"Welcome to our website, user 1953",https://www.legit1953.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 2634",http://192.168.84.84/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 636",http://192.168.126.126/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 2154",http://192.168.114.114/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 3424",http://192.168.109.109/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 1610",http://192.168.80.80/login.php,1,30,1,4,0,3
"Welcome to our website, user 2710",https://www.legit2710.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 3730",http://192.168.160.160/login.php,1,32,1,4,0,3
"Welcome to our website, user 3201",https://www.legit3201.com/login,0,31,0,2,1,1
"Welcome to our website, user 4349",https://www.legit4349.com/login,0,31,0,2,1,1
"Welcome to our website, user 4138",https://www.legit4138.com/login,0,31,0,2,1,1
"Welcome to our website, user 1884",https://www.legit1884.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 3639",http://192.168.69.69/login.php,1,30,1,4,0,3
"Welcome to our website, user 4485",https://www.legit4485.com/login,0,31,0,2,1,1
"Welcome to our website, user 2494",https://www.legit2494.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 947",http://192.168.182.182/login.php,1,32,1,4,0,3
"Welcome to our website, user 3036",https://www.legit3036.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 777",http://192.168.12.12/login.php,1,30,1,4,0,3
"Welcome to our website, user 3603",https://www.legit3603.com/login,0,31,0,2,1,1
"Welcome to our website, user 845",https://www.legit845.com/login,0,30,0,2,1,1
"Welcome to our website, user 542",https://www.legit542.com/login,0,30,0,2,1,1
"Welcome to our website, user 3724",https://www.legit3724.com/login,0,31,0,2,1,1
"Welcome to our website, user 4187",https://www.legit4187.com/login,0,31,0,2,1,1
"Welcome to our website, user 3679",https://www.legit3679.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 3899",http://192.168.74.74/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 2967",http://192.168.162.162/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 3485",http://192.168.170.170/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 1075",http://192.168.55.55/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 2340",http://192.168.45.45/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 3225",http://192.168.165.165/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 2246",http://192.168.206.206/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 4710",http://192.168.120.120/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 3290",http://192.168.230.230/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 2137",http://192.168.97.97/login.php,1,30,1,4,0,3
"Welcome to our website, user 2964",https://www.legit2964.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 2559",http://192.168.9.9/login.php,1,28,1,4,0,3
"Welcome to our website, user 2529",https://www.legit2529.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 2284",http://192.168.244.244/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 772",http://192.168.7.7/login.php,1,28,1,4,0,3
"Welcome to our website, user 1048",https://www.legit1048.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 2045",http://192.168.5.5/login.php,1,28,1,4,0,3
"Welcome to our website, user 1960",https://www.legit1960.com/login,0,31,0,2,1,1
"Welcome to our website, user 2530",https://www.legit2530.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 4048",http://192.168.223.223/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 2603",http://192.168.53.53/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 1524",http://192.168.249.249/login.php,1,32,1,4,0,3
"Welcome to our website, user 237",https://www.legit237.com/login,0,30,0,2,1,1
"Welcome to our website, user 4917",https://www.legit4917.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 1479",http://192.168.204.204/login.php,1,32,1,4,0,3
"Welcome to our website, user 1133",https://www.legit1133.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 1976",http://192.168.191.191/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 901",http://192.168.136.136/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 4057",http://192.168.232.232/login.php,1,32,1,4,0,3
"Welcome to our website, user 4259",https://www.legit4259.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 3840",http://192.168.15.15/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 1965",http://192.168.180.180/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 4979",http://192.168.134.134/login.php,1,32,1,4,0,3
"Welcome to our website, user 792",https://www.legit792.com/login,0,30,0,2,1,1
"Welcome to our website, user 1985",https://www.legit1985.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 656",http://192.168.146.146/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 3739",http://192.168.169.169/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 2935",http://192.168.130.130/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 1097",http://192.168.77.77/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 907",http://192.168.142.142/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 2373",http://192.168.78.78/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 3128",http://192.168.68.68/login.php,1,30,1,4,0,3
"Welcome to our website, user 2978",https://www.legit2978.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 3861",http://192.168.36.36/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 4301",http://192.168.221.221/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 1721",http://192.168.191.191/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 2842",http://192.168.37.37/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 524",http://192.168.14.14/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 3721",http://192.168.151.151/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 3431",http://192.168.116.116/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 4008",http://192.168.183.183/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 3603",http://192.168.33.33/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 2174",http://192.168.134.134/login.php,1,32,1,4,0,3
"Welcome to our website, user 3919",https://www.legit3919.com/login,0,31,0,2,1,1
"Welcome to our website, user 3138",https://www.legit3138.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 4416",http://192.168.81.81/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 4933",http://192.168.88.88/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 789",http://192.168.24.24/login.php,1,30,1,4,0,3
"Welcome to our website, user 4073",https://www.legit4073.com/login,0,31,0,2,1,1
"Welcome to our website, user 3287",https://www.legit3287.com/login,0,31,0,2,1,1
"Welcome to our website, user 3229",https://www.legit3229.com/login,0,31,0,2,1,1
"Welcome to our website, user 1826",https://www.legit1826.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 548",http://192.168.38.38/login.php,1,30,1,4,0,3
"Welcome to our website, user 593",https://www.legit593.com/login,0,30,0,2,1,1
"Welcome to our website, user 2725",https://www.legit2725.com/login,0,31,0,2,1,1
"Welcome to our website, user 4137",https://www.legit4137.com/login,0,31,0,2,1,1
"Welcome to our website, user 560",https://www.legit560.com/login,0,30,0,2,1,1
"Your account has been compromised, click here 2406",http://192.168.111.111/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 3806",http://192.168.236.236/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 3386",http://192.168.71.71/login.php,1,30,1,4,0,3
"Welcome to our website, user 243",https://www.legit243.com/login,0,30,0,2,1,1
"Your account has been compromised, click here 2268",http://192.168.228.228/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 435",http://192.168.180.180/login.php,1,32,1,4,0,3
"Welcome to our website, user 4437",https://www.legit4437.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 4684",http://192.168.94.94/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 3106",http://192.168.46.46/login.php,1,30,1,4,0,3
"Welcome to our website, user 405",https://www.legit405.com/login,0,30,0,2,1,1
"Welcome to our website, user 1442",https://www.legit1442.com/login,0,31,0,2,1,1
"Welcome to our website, user 261",https://www.legit261.com/login,0,30,0,2,1,1
"Welcome to our website, user 4406",https://www.legit4406.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 2633",http://192.168.83.83/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 4533",http://192.168.198.198/login.php,1,32,1,4,0,3
"Welcome to our website, user 1689",https://www.legit1689.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 4866",http://192.168.21.21/login.php,1,30,1,4,0,3
"Welcome to our website, user 1725",https://www.legit1725.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 3994",http://192.168.169.169/login.php,1,32,1,4,0,3
"Welcome to our website, user 4930",https://www.legit4930.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 962",http://192.168.197.197/login.php,1,32,1,4,0,3
"Welcome to our website, user 2496",https://www.legit2496.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 4014",http://192.168.189.189/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 1904",http://192.168.119.119/login.php,1,32,1,4,0,3
"Your account has been compromised, click here 1106",http://192.168.86.86/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 3200",http://192.168.140.140/login.php,1,32,1,4,0,3
"Welcome to our website, user 340",https://www.legit340.com/login,0,30,0,2,1,1
"Welcome to our website, user 2408",https://www.legit2408.com/login,0,31,0,2,1,1
"Welcome to our website, user 1601",https://www.legit1601.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 4864",http://192.168.19.19/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 3359",http://192.168.44.44/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 782",http://192.168.17.17/login.php,1,30,1,4,0,3
"Welcome to our website, user 4576",https://www.legit4576.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 2971",http://192.168.166.166/login.php,1,32,1,4,0,3
"Welcome to our website, user 3725",https://www.legit3725.com/login,0,31,0,2,1,1
"Welcome to our website, user 2556",https://www.legit2556.com/login,0,31,0,2,1,1
"Welcome to our website, user 2785",https://www.legit2785.com/login,0,31,0,2,1,1
"Welcome to our website, user 1523",https://www.legit1523.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 2717",http://192.168.167.167/login.php,1,32,1,4,0,3
"Welcome to our website, user 2507",https://www.legit2507.com/login,0,31,0,2,1,1
"Welcome to our website, user 2831",https://www.legit2831.com/login,0,31,0,2,1,1
"Welcome to our website, user 1012",https://www.legit1012.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 280",http://192.168.25.25/login.php,1,30,1,4,0,3
"Welcome to our website, user 4895",https://www.legit4895.com/login,0,31,0,2,1,1
"Welcome to our website, user 1766",https://www.legit1766.com/login,0,31,0,2,1,1
"Welcome to our website, user 4551",https://www.legit4551.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 2121",http://192.168.81.81/login.php,1,30,1,4,0,3
"Your account has been compromised, click here 1549",http://192.168.19.19/login.php,1,30,1,4,0,3
"Welcome to our website, user 4037",https://www.legit4037.com/login,0,31,0,2,1,1
"Your account has been compromised, click here 3270",http://192.168.210.210/login.php,1,32,1,4,0,3
